DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2019-01-24,EQ,286.65,289.9,285.5,286.65,288.15,288.05,287.7,332.75,232.35,11532528,3317949366.85,77968,SBIN
2019-01-23,EQ,290.45,292.95,285.5,290.25,286.2,286.65,289.24,332.75,232.35,10304608,2980486892.45,86994,SBIN
2019-01-22,EQ,293.0,293.0,288.2,292.45,290.85,290.25,290.18,332.75,232.35,11297989,3278440414.65,105223,SBIN
2019-01-21,EQ,295.9,296.75,291.45,294.95,292.3,292.45,294.06,332.75,232.35,10188647,2996093600.5,78580,SBIN
2019-01-18,EQ,298.75,299.85,294.25,297.4,295.3,294.95,297.21,332.75,232.35,9082501,2699375597.4,84248,SBIN
2019-01-17,EQ,303.9,304.35,295.6,303.15,297.4,297.4,298.93,332.75,232.35,15974634,4775250911.6,98812,SBIN
2019-01-16,EQ,303.0,306.65,302.1,301.65,303.0,303.15,304.5,332.75,232.35,12111480,3687969244.3,78064,SBIN
2019-01-15,EQ,302.0,303.6,301.1,300.4,301.65,301.65,302.2,332.75,232.35,9444374,2854071606.6,63046,SBIN
2019-01-14,EQ,301.0,303.6,299.55,302.75,300.5,300.4,301.15,332.75,232.35,10372933,3123839336.9,96381,SBIN
2019-01-11,EQ,305.4,306.2,300.95,305.55,301.65,302.75,303.57,332.75,232.35,12702551,3856075154.25,113356,SBIN
2019-01-10,EQ,305.1,307.5,303.5,305.3,305.4,305.55,305.6,332.75,232.35,16295468,4979912227.75,105369,SBIN
2019-01-09,EQ,306.0,307.1,300.75,305.3,304.75,305.3,304.37,332.75,232.35,21109911,6425242058.2,153567,SBIN
2019-01-08,EQ,295.8,306.0,294.75,296.3,305.5,305.3,301.96,332.75,232.35,22949961,6929908001.7,161941,SBIN
2019-01-07,EQ,301.05,301.5,295.2,297.65,296.55,296.3,298.25,332.75,232.35,14579399,4348321236.3,113554,SBIN
2019-01-04,EQ,292.1,299.0,291.5,291.1,297.3,297.65,296.18,332.75,232.35,19514041,5779686251.85,142962,SBIN
2019-01-03,EQ,295.0,295.55,290.1,293.9,291.05,291.1,292.87,332.75,232.35,17548347,5139324196.85,110626,SBIN
2019-01-02,EQ,299.1,302.5,293.1,299.6,293.8,293.9,298.2,332.75,232.35,25559853,7622009957.55,162196,SBIN
2019-01-01,EQ,297.5,300.7,293.85,295.9,300.7,299.6,296.77,332.75,232.35,11837127,3512877020.1,69723,SBIN
